1. Time,2. q_1,3. q_2,4. q_3,5. q_4,6. q_5,7. q_6,8. q_7,9. O_T_EE_11,10. O_T_EE_21,11. O_T_EE_31,12. O_T_EE_41,13. O_T_EE_12,14. O_T_EE_22,15. O_T_EE_32,16. O_T_EE_42,17. O_T_EE_13,18. O_T_EE_23,19. O_T_EE_33,20. O_T_EE_43,21. O_T_EE_14,22. O_T_EE_24,23. O_T_EE_34,24. O_T_EE_44,25. q_1_d,26. q_2_d,27. q_3_d,28. q_4_d,29. q_5_d,30. q_6_d,31. q_7_d,32. dq_1,33. dq_2,34. dq_3,35. dq_4,36. dq_5,37. dq_6,38. dq_7,39. dq_1_d,40. dq_2_d,41. dq_3_d,42. dq_4_d,43. dq_5_d,44. dq_6_d,45. dq_7_d,46. tau_J_1,47. tau_J_2,48. tau_J_3,49. tau_J_4,50. tau_J_5,51. tau_J_6,52. tau_J_7,53. joint_contact_1,54. joint_contact_2,55. joint_contact_3,56. joint_contact_4,57. joint_contact_5,58. joint_contact_6,59. joint_contact_7,60. joint_collision_1,61. joint_collision_2,62. joint_collision_3,63. joint_collision_4,64. joint_collision_5,65. joint_collision_6,66. joint_collision_7,67. cartesian_contact_x,68. cartesian_contact_y,69. cartesian_contact_z,70. cartesian_contact_R,71. cartesian_contact_P,72. cartesian_contact_Y,73. cartesian_collision_x,74. cartesian_collision_y,75. cartesian_collision_z,76. cartesian_collision_R,77. cartesian_collision_P,78. cartesian_collision_Y,79. tau_ext_1,80. tau_ext_2,81. tau_ext_3,82. tau_ext_4,83. tau_ext_5,84. tau_ext_6,85. tau_ext_7,86. O_F_ext_x,87. O_F_ext_y,88. O_F_ext_z,89. O_F_ext_R,90. O_F_ext_P,91. O_F_ext_Y,92. Gripper Width,93. Object Grasped
711.693,0.464156,0.978403,-0.100679,-1.21765,0.067968,2.26006,1.18804,0.996682,-0.0334465,0.0740736,0,-0.0334738,-0.99943,-0.000873569,0,0.074062,-0.00160888,-0.997252,0,0.712224,0.292639,0.0810754,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000459706,0.00051803,0.000416894,0.00015371,0.000132696,-0.000473372,0.00155404,0,0,0,0,0,0,0,0.335089,-53.4372,-1.51768,22.7104,0.446862,2.67992,-0.110364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314664,-0.769611,-0.131053,1.26774,-0.17979,0.329445,-0.0781278,4.6768,2.30154,0.324187,-0.672636,0.741095,0.278572,0.00912964,1
711.727,0.464158,0.978406,-0.100679,-1.21765,0.067968,2.26006,1.18804,0.996683,-0.0334418,0.0740679,0,-0.0334693,-0.99943,-0.000870598,0,0.0740562,-0.00161132,-0.997253,0,0.712221,0.29264,0.0810721,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.00034583,0.00100907,-0.00107003,-9.41925e-05,0.000135792,2.74987e-06,-0.000220672,0,0,0,0,0,0,0,0.299384,-53.4769,-1.51768,22.7104,0.446862,2.68999,-0.0902222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303222,-0.76229,-0.140384,1.25711,-0.180856,0.32539,-0.0794352,4.65266,2.27339,0.322055,-0.668916,0.738375,0.266787,0.00912964,1
711.761,0.464156,0.9784,-0.100679,-1.21765,0.067967,2.26006,1.18804,0.996682,-0.0334393,0.0740765,0,-0.0334666,-0.99943,-0.000873609,0,0.0740649,-0.00160841,-0.997252,0,0.712224,0.292639,0.0810768,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.00197382,7.57139e-05,-0.0011846,-0.00121133,-0.000171005,0.000682567,-0.00152619,0,0,0,0,0,0,0,0.335089,-53.3976,-1.51768,22.7104,0.456017,2.66985,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277963,-0.774946,-0.161082,1.26483,-0.179721,0.325744,-0.0815267,4.67975,2.24537,0.340035,-0.658359,0.733728,0.240347,0.00912701,1
711.795,0.464156,0.9784,-0.100677,-1.21766,0.067967,2.26006,1.18804,0.996682,-0.033446,0.0740711,0,-0.0334733,-0.99943,-0.000874029,0,0.0740595,-0.0016083,-0.997253,0,0.712222,0.29264,0.0810753,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.00067113,0.000272644,0.000189379,-0.00138497,-0.000442671,-0.000164035,0.00148862,0,0,0,0,0,0,0,0.335089,-53.3976,-1.55339,22.7461,0.456017,2.68999,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295309,-0.73882,-0.153258,1.24035,-0.181582,0.319137,-0.0831653,4.65123,2.2558,0.29777,-0.677371,0.756742,0.256473,0.00912701,1
711.829,0.464158,0.978398,-0.100677,-1.21765,0.067968,2.26006,1.18804,0.996682,-0.0334416,0.0740806,0,-0.0334685,-0.99943,-0.000879404,0,0.0740692,-0.00160291,-0.997252,0,0.712224,0.292644,0.0810807,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,1.69944e-05,-0.00124226,-0.00192234,3.73376e-05,-8.08332e-05,-4.17432e-05,0.00147042,0,0,0,0,0,0,0,0.299384,-53.3619,-1.55339,22.6707,0.446862,2.67992,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280676,-0.755436,-0.162442,1.25495,-0.183543,0.317554,-0.0768509,4.70596,2.26807,0.321345,-0.678727,0.75791,0.243474,0.00912701,1
711.863,0.464158,0.9784,-0.100677,-1.21765,0.067967,2.26006,1.18804,0.996682,-0.0334354,0.074078,0,-0.0334625,-0.99943,-0.000876639,0,0.0740665,-0.00160513,-0.997252,0,0.712224,0.292643,0.0810779,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000461628,-0.000203619,-0.000451044,9.07756e-05,-0.000301695,0.000467586,-0.000656576,0,0,0,0,0,0,0,0.299384,-53.3976,-1.55339,22.6707,0.456017,2.66985,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286038,-0.771921,-0.168613,1.25852,-0.183665,0.318382,-0.0783042,4.66127,2.25457,0.348943,-0.67169,0.725625,0.2466,0.00912701,1
711.897,0.464158,0.978403,-0.100679,-1.21765,0.067966,2.26006,1.18804,0.996682,-0.0334434,0.0740775,0,-0.0334707,-0.99943,-0.000873545,0,0.0740659,-0.00160881,-0.997252,0,0.712224,0.292641,0.081076,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000244612,0.000940233,-0.000696437,2.85262e-05,-0.00085151,0.000450307,0.00170877,0,0,0,0,0,0,0,0.299384,-53.4372,-1.51768,22.6707,0.465172,2.65978,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299262,-0.755344,-0.157743,1.25016,-0.184906,0.314035,-0.0782259,4.66819,2.27674,0.329318,-0.683882,0.744114,0.260314,0.00912701,1
711.931,0.464161,0.978402,-0.100674,-1.21766,0.067967,2.26006,1.18804,0.996683,-0.0334384,0.0740685,0,-0.0334656,-0.99943,-0.000875136,0,0.0740569,-0.00160654,-0.997253,0,0.71222,0.292645,0.0810737,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000628292,0.00121982,0.000958431,-0.00134799,-0.000160228,-0.000119192,0.00171756,0,0,0,0,0,0,0,0.263678,-53.4372,-1.59306,22.7461,0.456017,2.67992,-0.110364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289534,-0.749206,-0.159349,1.24397,-0.185327,0.312274,-0.076996,4.66157,2.26225,0.323288,-0.68074,0.748083,0.251959,0.00912701,1
711.965,0.464158,0.9784,-0.100679,-1.21765,0.067967,2.26006,1.18804,0.996682,-0.0334399,0.0740803,0,-0.033467,-0.99943,-0.0008757,0,0.0740687,-0.00160648,-0.997252,0,0.712225,0.292642,0.0810791,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000700996,-2.7772e-06,-0.000766982,0.00110408,2.04577e-05,-5.90314e-05,-0.000159678,0,0,0,0,0,0,0,0.299384,-53.3976,-1.51768,22.635,0.456017,2.67992,-0.0801514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313943,-0.754259,-0.149473,1.25418,-0.184392,0.313154,-0.0752104,4.68986,2.31125,0.326551,-0.695275,0.752576,0.274778,0.00912701,1
711.999,0.464158,0.978403,-0.100677,-1.21765,0.067966,2.26006,1.18804,0.996683,-0.0334401,0.0740706,0,-0.0334674,-0.99943,-0.000872554,0,0.0740589,-0.00160932,-0.997253,0,0.712221,0.292642,0.0810743,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000449282,0.00102533,0.000355105,-0.00134476,-0.000774077,-0.000700945,0.00138649,0,0,0,0,0,0,0,0.299384,-53.4372,-1.55339,22.7104,0.465172,2.69914,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308252,-0.749593,-0.152287,1.24812,-0.181816,0.315443,-0.0793021,4.66403,2.28555,0.318294,-0.686382,0.749281,0.268165,0.00912701,1
712.033,0.464158,0.9784,-0.100677,-1.21765,0.067967,2.26006,1.18804,0.996682,-0.0334377,0.0740732,0,-0.0334649,-0.99943,-0.000874712,0,0.0740616,-0.00160707,-0.997252,0,0.712222,0.292643,0.0810771,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000721632,-0.000564153,0.000437359,-1.93114e-05,-0.000242308,0.000274844,-0.000133612,0,0,0,0,0,0,0,0.299384,-53.3976,-1.55339,22.7104,0.456017,2.67992,-0.0700806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31617,-0.753457,-0.144196,1.24692,-0.181917,0.31631,-0.0816891,4.63266,2.28015,0.324696,-0.679895,0.736889,0.276541,0.00912701,1
712.067,0.464153,0.978403,-0.100682,-1.21766,0.0679639,2.26006,1.18804,0.996682,-0.0334457,0.0740717,0,-0.0334735,-0.99943,-0.000866556,0,0.0740598,-0.00161579,-0.997252,0,0.712224,0.292635,0.0810734,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.00139694,0.00109454,-0.00119754,-0.00158877,-0.00126358,-6.78111e-05,0.000347987,0,0,0,0,0,0,0,0.370795,-53.4372,-1.48198,22.7461,0.483483,2.68999,-0.0902222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311875,-0.752124,-0.146202,1.2447,-0.180343,0.317515,-0.0816315,4.62197,2.2693,0.321716,-0.676076,0.734921,0.272074,0.00912701,1
712.101,0.464158,0.9784,-0.100679,-1.21765,0.067967,2.26006,1.18803,0.996683,-0.0334314,0.0740724,0,-0.0334587,-0.99943,-0.000871476,0,0.0740608,-0.00160982,-0.997252,0,0.712222,0.292641,0.0810763,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000663441,-0.000322256,0.000112777,-6.69288e-05,-7.89244e-05,0.000760974,-0.0030964,0,0,0,0,0,0,0,0.299384,-53.3976,-1.51768,22.7104,0.456017,2.67992,-0.00050053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315362,-0.683167,-0.136166,1.20736,-0.17927,0.317499,-0.0829819,4.61839,2.27036,0.218042,-0.699706,0.799214,0.276102,0.00912701,1
712.135,0.464156,0.978403,-0.100679,-1.21766,0.067966,2.26006,1.18804,0.996682,-0.0334455,0.074069,0,-0.033473,-0.99943,-0.000869638,0,0.0740573,-0.00161259,-0.997253,0,0.712222,0.292638,0.0810731,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000752121,0.000177502,7.23881e-05,-0.0013623,-9.16571e-05,-0.000125726,0.00135143,0,0,0,0,0,0,0,0.335089,-53.4372,-1.51768,22.7461,0.465172,2.69914,-0.110364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31729,-0.782454,-0.132318,1.26682,-0.173726,0.331451,-0.0809725,4.61428,2.27364,0.345056,-0.655178,0.70976,0.278789,0.00912701,1
712.169,0.464153,0.978403,-0.100687,-1.21765,0.067966,2.26006,1.18804,0.996682,-0.0334507,0.0740746,0,-0.0334787,-0.999429,-0.000864811,0,0.0740626,-0.00161801,-0.997252,0,0.712226,0.292632,0.0810747,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000680744,-0.000162372,-0.00139431,2.51259e-05,-0.000176052,0.000167466,0.00123305,0,0,0,0,0,0,0,0.370795,-53.4372,-1.4066,22.7104,0.465172,2.69914,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338508,-0.786344,-0.113596,1.26705,-0.169992,0.333443,-0.0799805,4.57709,2.28923,0.348966,-0.651776,0.697343,0.300264,0.00912701,1
712.202,0.464153,0.9784,-0.100682,-1.21765,0.067966,2.26005,1.18803,0.996682,-0.033439,0.0740724,0,-0.0334667,-0.99943,-0.000868607,0,0.0740606,-0.00161326,-0.997252,0,0.712225,0.292636,0.0810775,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000669282,-0.000639928,-0.000261067,0.00135277,0.000537635,-0.000186106,-0.00189097,0,0,0,0,0,0,0,0.370795,-53.3976,-1.48198,22.6707,0.465172,2.71928,-0.0206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331205,-0.790618,-0.101908,1.2828,-0.166564,0.341932,-0.0778509,4.65117,2.31284,0.335369,-0.648426,0.723194,0.296446,0.00912701,1
712.237,0.464156,0.978406,-0.100687,-1.21766,0.067965,2.26006,1.18804,0.996683,-0.0334418,0.074065,0,-0.0334701,-0.99943,-0.000859459,0,0.0740529,-0.00162239,-0.997253,0,0.712222,0.292633,0.0810698,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000481784,0.00119763,-0.000696443,-0.00115072,-0.000172631,0.000207131,-0.000839363,0,0,0,0,0,0,0,0.335089,-53.4769,-1.44231,22.7857,0.474327,2.71928,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331432,-0.776347,-0.0931243,1.28316,-0.160355,0.34872,-0.0779327,4.68669,2.32679,0.29973,-0.650861,0.752149,0.296986,0.00913161,1
712.271,0.464153,0.978406,-0.100679,-1.21766,0.067965,2.26005,1.18803,0.996683,-0.0334373,0.0740605,0,-0.0334652,-0.99943,-0.000864089,0,0.0740486,-0.00161726,-0.997253,0,0.712221,0.292636,0.0810703,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000932056,0.000983309,0.00159229,7.63454e-05,0.00325109,0.000669257,-0.00278473,0,0,0,0,0,0,0,0.370795,-53.4769,-1.51768,22.7461,0.474327,2.71928,-0.0206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342296,-0.794335,-0.0872542,1.29476,-0.157207,0.356895,-0.0794254,4.66541,2.3303,0.31547,-0.641835,0.729934,0.306801,0.00913161,1
712.305,0.464153,0.978406,-0.100685,-1.21766,0.067965,2.26005,1.18803,0.996683,-0.0334428,0.0740605,0,-0.0334711,-0.99943,-0.00085956,0,0.0740485,-0.00162221,-0.997253,0,0.712222,0.292632,0.0810703,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.00121139,0.00123986,-0.00114889,4.86761e-05,3.16287e-05,-0.000349366,-0.000785219,0,0,0,0,0,0,0,0.370795,-53.4769,-1.44231,22.7461,0.474327,2.73943,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325442,-0.803892,-0.0973246,1.29768,-0.154153,0.362043,-0.0788095,4.64734,2.29898,0.323981,-0.62743,0.715208,0.289751,0.00913161,1
712.339,0.464158,0.978404,-0.100687,-1.21766,0.0679628,2.26006,1.18803,0.996683,-0.033437,0.0740694,0,-0.0334653,-0.99943,-0.00085933,0,0.0740573,-0.00162231,-0.997253,0,0.712223,0.292635,0.0810727,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.00120265,0.000976949,-0.00117221,-0.000416522,0.000685424,0.000334432,-0.00122725,0,0,0,0,0,0,0,0.299384,-53.4769,-1.4066,22.7461,0.465172,2.71928,-0.0398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346959,-0.789858,-0.0705679,1.29307,-0.153541,0.36326,-0.0771877,4.64638,2.33188,0.298883,-0.634876,0.732604,0.31401,0.00913161,1
712.373,0.464153,0.978406,-0.100679,-1.21766,0.067965,2.26005,1.18804,0.996683,-0.0334416,0.0740624,0,-0.0334695,-0.99943,-0.000865218,0,0.0740505,-0.00161651,-0.997253,0,0.712221,0.292636,0.0810705,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000770904,0.00103175,0.00176156,-0.000210811,0.000170841,0.000855172,-0.000585971,0,0,0,0,0,0,0,0.370795,-53.4769,-1.51768,22.7461,0.474327,2.70921,-0.0600098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340096,-0.832155,-0.077751,1.3165,-0.152159,0.367254,-0.0777598,4.64418,2.32011,0.356843,-0.614648,0.692678,0.306695,0.00913161,1
712.407,0.464153,0.978403,-0.100682,-1.21765,0.0679639,2.26006,1.18804,0.996682,-0.0334455,0.0740711,0,-0.0334733,-0.99943,-0.00086638,0,0.0740592,-0.00161593,-0.997253,0,0.712224,0.292635,0.0810743,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000648389,-0.00025192,0.00100693,0.00127042,0.000403361,0.000687957,0.00115776,0,0,0,0,0,0,0,0.370795,-53.4372,-1.48198,22.7104,0.474327,2.70921,-0.0902222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350463,-0.788639,-0.0643892,1.29624,-0.152691,0.365228,-0.0784625,4.66484,2.34254,0.29214,-0.635599,0.741577,0.318023,0.00913161,1
712.441,0.464158,0.9784,-0.100679,-1.21765,0.067965,2.26005,1.18804,0.996683,-0.03344,0.0740685,0,-0.0334676,-0.99943,-0.000868755,0,0.0740568,-0.00161306,-0.997253,0,0.712222,0.29264,0.0810758,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.00122669,-0.000812399,0.0011311,0.000325653,0.000262629,-0.000239587,0.000257404,0,0,0,0,0,0,0,0.299384,-53.3976,-1.51768,22.7104,0.474327,2.73943,-0.0902222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338456,-0.788789,-0.0739599,1.2946,-0.151193,0.365194,-0.0781667,4.66277,2.32475,0.293212,-0.631213,0.739898,0.305343,0.00913161,1
712.475,0.464153,0.978403,-0.100685,-1.21765,0.067965,2.26005,1.18804,0.996682,-0.0334491,0.0740697,0,-0.0334771,-0.999429,-0.000863664,0,0.0740577,-0.00161887,-0.997253,0,0.712224,0.292633,0.0810742,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.00012975,-0.000398187,0.000212086,0.00160106,0.000286896,-9.21613e-05,0.000957055,0,0,0,0,0,0,0,0.370795,-53.4372,-1.44231,22.7104,0.474327,2.72936,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369432,-0.725827,-0.0571324,1.25018,-0.151428,0.358874,-0.0756208,4.58151,2.33833,0.213564,-0.661074,0.770397,0.334813,0.00913161,1
712.509,0.464158,0.978403,-0.100677,-1.21766,0.0679626,2.26005,1.18804,0.996683,-0.0334328,0.0740626,0,-0.0334606,-0.99943,-0.00086563,0,0.0740507,-0.00161545,-0.997253,0,0.712219,0.292641,0.0810723,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000946654,-0.000355897,0.00234986,0.000528153,-0.000264147,3.71094e-05,-0.000620514,0,0,0,0,0,0,0,0.299384,-53.4372,-1.55339,22.7461,0.492638,2.71928,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344819,-0.817954,-0.0732593,1.31224,-0.149084,0.369465,-0.0760173,4.65643,2.33402,0.330671,-0.622642,0.710923,0.310977,0.00913161,1
712.543,0.464156,0.978406,-0.100687,-1.21766,0.067966,2.26005,1.18804,0.996683,-0.033448,0.0740609,0,-0.0334763,-0.99943,-0.000859162,0,0.0740489,-0.00162301,-0.997253,0,0.712221,0.292633,0.0810704,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-5.35207e-05,0.0014489,-0.000206811,0.000371139,0.000656523,-0.000244607,0.000892422,0,0,0,0,0,0,0,0.335089,-53.4769,-1.44231,22.7461,0.465172,2.73943,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332723,-0.797611,-0.0712415,1.31037,-0.147239,0.368836,-0.0739969,4.73261,2.35164,0.294668,-0.632491,0.757262,0.300793,0.00913161,1
712.577,0.464153,0.978403,-0.100685,-1.21766,0.067965,2.26005,1.18804,0.996683,-0.0334512,0.074065,0,-0.0334793,-0.999429,-0.000862144,0,0.074053,-0.00162039,-0.997253,0,0.712223,0.292633,0.0810727,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-4.74594e-05,-6.76137e-05,-0.000169106,0.000244682,0.00050953,0.000720586,0.0018158,0,0,0,0,0,0,0,0.370795,-53.4372,-1.44231,22.7461,0.474327,2.71928,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358327,-0.799595,-0.0598856,1.30893,-0.146725,0.368747,-0.076686,4.69435,2.36772,0.300062,-0.635928,0.743063,0.324501,0.00912504,1
712.611,0.464156,0.978406,-0.100682,-1.21766,0.067965,2.26005,1.18804,0.996683,-0.0334471,0.0740584,0,-0.0334752,-0.99943,-0.000861745,0,0.0740464,-0.00162027,-0.997253,0,0.71222,0.292636,0.0810701,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000199758,-9.06003e-05,0.000782803,0.000261814,0.00020047,-8.29746e-05,0.00146052,0,0,0,0,0,0,0,0.335089,-53.4769,-1.48198,22.7461,0.474327,2.74858,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355475,-0.826024,-0.0575213,1.32158,-0.146902,0.376403,-0.0768025,4.66145,2.34971,0.33045,-0.617108,0.709124,0.323121,0.00912504,1
712.645,0.464156,0.978406,-0.100682,-1.21766,0.0679639,2.26005,1.18804,0.996683,-0.0334421,0.0740618,0,-0.0334702,-0.99943,-0.000861869,0,0.0740498,-0.00161988,-0.997253,0,0.71222,0.292636,0.0810696,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.00013339,0.000167156,0.00015635,0.000122993,-4.62329e-05,-3.95583e-05,-0.000400835,0,0,0,0,0,0,0,0.335089,-53.4769,-1.48198,22.7461,0.483483,2.73943,-0.0801514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34103,-0.803118,-0.0669691,1.30321,-0.14499,0.373941,-0.076823,4.63902,2.31935,0.302228,-0.617208,0.72208,0.30801,0.00912504,1
712.679,0.464151,0.9784,-0.100685,-1.21766,0.067965,2.26005,1.18803,0.996683,-0.0334447,0.0740663,0,-0.0334728,-0.99943,-0.000862545,0,0.0740543,-0.00161955,-0.997253,0,0.712224,0.292631,0.0810747,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.00149371,-0.00126591,-0.000567976,-0.000376127,0.000421457,0.000636826,-0.00180032,0,0,0,0,0,0,0,0.4065,-53.3976,-1.44231,22.7461,0.474327,2.72936,-0.0398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344096,-0.795713,-0.0652885,1.30441,-0.145664,0.375725,-0.0759296,4.66678,2.33667,0.286249,-0.626516,0.737843,0.311175,0.00912504,1
712.713,0.464156,0.978403,-0.100685,-1.21766,0.067961,2.26005,1.18804,0.996683,-0.0334427,0.0740672,0,-0.033471,-0.99943,-0.000859557,0,0.0740552,-0.00162243,-0.997253,0,0.712222,0.292634,0.0810728,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000273535,-0.000205074,-6.6441e-05,0.000293088,-0.000592667,0.00108419,0.00213735,0,0,0,0,0,0,0,0.335089,-53.4372,-1.44231,22.7461,0.510033,2.70921,-0.0902222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353591,-0.79076,-0.0565204,1.30121,-0.146628,0.373149,-0.0761366,4.66347,2.34883,0.282309,-0.630559,0.742342,0.321341,0.00912504,1
712.746,0.464156,0.978406,-0.100682,-1.21766,0.0679629,2.26005,1.18803,0.996683,-0.0334369,0.0740603,0,-0.0334651,-0.99943,-0.000860088,0,0.0740482,-0.00162123,-0.997253,0,0.71222,0.292635,0.0810702,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,0.000344715,7.77015e-05,0.000723171,-0.000109767,-0.000333081,-3.03541e-05,-0.00129526,0,0,0,0,0,0,0,0.335089,-53.4769,-1.48198,22.7461,0.492638,2.73943,-0.0398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35036,-0.824769,-0.055574,1.31498,-0.145716,0.373951,-0.0772926,4.63259,2.32971,0.334194,-0.607873,0.702283,0.318969,0.00912504,1
712.781,0.464153,0.9784,-0.100679,-1.21766,0.067965,2.26005,1.18804,0.996683,-0.0334464,0.0740617,0,-0.0334743,-0.99943,-0.000865718,0,0.0740499,-0.00161635,-0.997253,0,0.712221,0.292636,0.0810732,1,0.46431,0.978434,-0.1006,-1.21748,0.0679523,2.26008,1.18801,-0.000232803,-0.000967605,0.00180422,-0.000922748,1.14636e-05,0.00012568,0.00121254,0,0,0,0,0,0,0,0.370795,-53.3976,-1.51768,22.7857,0.474327,2.72936,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343172,-0.783532,-0.060554,1.29391,-0.147764,0.369156,-0.0760053,4.66121,2.33362,0.277989,-0.628872,0.74808,0.311832,0.00912504,1
